tt0101048	tvMiniSeries	Bij nader inzien	Bij nader inzien	0	1991	1991	300	Drama
tt0101123	tvSeries	The House of Eliott	The House of Eliott	0	1991	1994	50	Drama
tt0101152	tvSeries	Nestor Burma	Nestor Burma	0	1991	2003	85	Crime,Mystery,Thriller
tt0101168	tvSeries	Paul Merton: The Series	Paul Merton: The Series	0	1991	1993	25	Comedy
tt0101243	tvMovie	The 10 Million Dollar Getaway	The 10 Million Dollar Getaway	0	1991	\N	93	Thriller
tt0101293	movie	Alias 'La Gringa'	Alias 'La Gringa'	0	1991	\N	92	Action,Drama,Romance
tt0101445	movie	The Big Slice	The Big Slice	0	1991	\N	86	Comedy,Crime
tt0101469	tvMovie	Blackmail	Blackmail	0	1991	\N	90	Drama,Thriller
tt0101632	movie	Csapd le csacsi!	Csapd le csacsi!	0	1991	\N	80	Comedy
tt0101654	video	Dance! Workout with Barbie	Dance! Workout with Barbie	0	1992	\N	30	Short
tt0101692	movie	Death in Brunswick	Death in Brunswick	0	1990	\N	109	Comedy,Crime,Thriller
tt0101863	movie	The Favour, the Watch and the Very Big Fish	The Favour, the Watch and the Very Big Fish	0	1991	\N	89	Comedy
tt0101864	movie	Crazy Safari	Fei zhou he shang	0	1991	\N	96	Comedy,Fantasy
tt0101877	tvMovie	Final Verdict	Final Verdict	0	1991	\N	93	Drama
tt0101922	movie	The Frog Prince	Zabí král	0	1991	\N	90	Fantasy
tt0101961	tvMovie	The Godfather Family: A Look Inside	The Godfather Family: A Look Inside	0	1990	\N	73	Documentary
tt0101972	tvEpisode	The Grass Arena	The Grass Arena	0	1992	\N	90	Drama
tt0102036	movie	Highway to Hell	Highway to Hell	0	1990	\N	90	Action,Horror,Thriller
tt0102047	movie	The Man Who Lost His Shadow	L'homme qui a perdu son ombre	0	1991	\N	102	Drama
tt0102221	movie	Kiss Me a Killer	Kiss Me a Killer	0	1991	\N	91	Thriller
tt0102431	tvMovie	Memphis	Memphis	0	1992	\N	100	Drama
tt0102471	tvMovie	A Mother's Justice	A Mother's Justice	0	1991	\N	95	Drama
tt0102508	movie	Nad rzeka, której nie ma	Nad rzeka, której nie ma	0	1991	\N	85	Comedy,Drama,Romance
tt0102510	movie	The Naked Gun 2½: The Smell of Fear	The Naked Gun 2½: The Smell of Fear	0	1991	\N	85	Comedy,Crime
tt0102517	movie	Necessary Roughness	Necessary Roughness	0	1991	\N	108	Comedy,Sport
tt0102520	movie	La neige et le feu	La neige et le feu	0	1991	\N	100	Drama,Romance,War
tt0102565	movie	Nudity Required	Nudity Required	0	1990	\N	90	Comedy
tt0102598	movie	Only the Lonely	Only the Lonely	0	1991	\N	104	Comedy,Romance
tt0102647	tvMovie	Payoff	Payoff	0	1991	\N	110	Action,Drama
tt0102654	tvMovie	The Perfect Tribute	The Perfect Tribute	0	1991	\N	100	Drama
tt0102979	movie	Stepping Out	Stepping Out	0	1991	\N	106	Comedy,Drama,Musical
tt0103513	tvSeries	The Plucky Duck Show	The Plucky Duck Show	0	1992	1992	\N	Animation,Comedy
tt0103569	tvSeries	The Tonight Show with Jay Leno	The Tonight Show with Jay Leno	0	1992	2014	62	Comedy,Music,Talk-Show
tt0103668	movie	Ameriken boy	Ameriken boy	0	1992	\N	117	Action,Thriller
tt0103804	movie	Beyond the Call of Duty	Beyond the Call of Duty	0	1992	\N	85	Action,Adventure,War
tt0103806	movie	Bezness	Bezness	0	1992	\N	100	Drama
tt0103835	movie	Blind Vision	Blind Vision	0	1992	\N	92	Thriller
tt0103940	tvMovie	Charles and Diana: Unhappily Ever After	Charles and Diana: Unhappily Ever After	0	1992	\N	95	Biography,Drama
tt0103974	tvMovie	City Boy	City Boy	0	1992	\N	108	Adventure,Drama
tt0104070	movie	Death Becomes Her	Death Becomes Her	0	1992	\N	104	Comedy,Fantasy,Horror
tt0104077	tvMovie	Deliver Them from Evil: The Taking of Alta View	Deliver Them from Evil: The Taking of Alta View	0	1992	\N	96	Thriller
tt0104224	movie	The Fall of Otrar	Gibel Otrara	0	1991	\N	176	Drama,History,War
tt0104236	tvMovie	Fatal Memories	Fatal Memories	0	1992	\N	120	Drama
tt0104300	tvMovie	Freeze Frame	Freeze Frame	0	1990	\N	78	Family,Thriller
tt0104504	movie	Incident at Oglala	Incident at Oglala	0	1992	\N	89	Documentary,History
tt0104531	movie	Ishi: The Last Yahi	Ishi: The Last Yahi	0	1993	\N	57	Documentary
tt0104643	movie	Horror Story	Krvavý román	0	1993	\N	99	Adventure,Comedy,Fantasy
tt0104672	movie	Al-lail	Al-lail	0	1992	\N	116	Drama,History,War
tt0104678	movie	Landslide	Landslide	0	1992	\N	95	Drama,Thriller
tt0104688	tvEpisode	The Last Vampyre	The Last Vampyre	0	1993	\N	102	Crime,Drama,Mystery
tt0104821	movie	Martial Art Master Wong Fei Hong	Huang Fei Hong xi lie: Zhi yi dai shi	0	1992	\N	93	Action,Adventure
tt0104835	movie	Me Myself and I	Me Myself and I	0	1992	\N	97	Comedy
tt0104926	movie	Mr. Baseball	Mr. Baseball	0	1992	\N	108	Comedy,Romance,Sport
tt0104952	movie	My Cousin Vinny	My Cousin Vinny	0	1992	\N	120	Comedy,Crime
tt0104968	movie	Naked Making Lunch	Naked Making Lunch	0	1992	\N	52	Documentary
tt0105017	movie	Noises Off...	Noises Off...	0	1992	\N	101	Comedy
tt0105089	movie	The Panama Deception	The Panama Deception	0	1992	\N	91	Documentary,History,War
tt0105112	movie	Patriot Games	Patriot Games	0	1992	\N	117	Action,Thriller
tt0105130	movie	Peter's Friends	Peter's Friends	0	1992	\N	101	Comedy,Drama,Romance
tt0105196	movie	Pretty Woman	Qing ben jia ren	0	1991	\N	93	Action,Comedy,Crime
tt0105221	tvMovie	Raven: Return of the Black Dragons	Raven: Return of the Black Dragons	0	1997	\N	75	Action
tt0105381	movie	Shang Hai huang di zhi: Sui yue feng yun	Shang Hai huang di zhi: Sui yue feng yun	0	1993	\N	150	Crime,Drama,Mystery
tt0105395	movie	Shootfighter: Fight to the Death	Shootfighter: Fight to the Death	0	1993	\N	100	Action
tt0105424	tvMovie	De skrigende halse	De skrigende halse	0	1993	\N	65	Comedy
tt0105466	movie	Stay Tuned	Stay Tuned	0	1992	\N	88	Adventure,Comedy,Fantasy
tt0105474	movie	Stilles Land	Stilles Land	0	1992	\N	95	Comedy,Drama
tt0105568	tvMovie	Terror on Track 9	Terror on Track 9	0	1992	\N	96	Thriller
tt0105573	movie	There Goes the Neighborhood	There Goes the Neighborhood	0	1992	\N	88	Comedy,Crime,Romance
tt0105577	movie	This Is My Life	This Is My Life	0	1992	\N	105	Drama
tt0105636	movie	Trespass	Trespass	0	1992	\N	101	Action,Thriller
tt0105640	movie	Tridtsatogo unichtozhit!	Tridtsatogo unichtozhit!	0	1992	\N	93	Action
tt0105678	movie	Ultimate Desires	Ultimate Desires	0	1991	\N	93	Action,Adventure,Thriller
tt0105711	tvMovie	Hassel - Utpressarna	Hassel - Utpressarna	0	1992	\N	84	Crime,Thriller
tt0105795	tvMovie	Weep No More, My Lady	Weep No More, My Lady	0	1992	\N	91	Crime,Drama,Mystery
tt0105884	movie	The Penknife	Het zakmes	0	1991	\N	90	Drama,Family
tt0105997	tvMovie	The Cave of the Golden Rose 3	Fantaghirò 3	0	1993	\N	200	Fantasy,Romance
tt0106029	tvMiniSeries	Hotel Room	Hotel Room	0	1993	1993	30	Drama,Mystery
tt0106068	tvSeries	The Mommies	The Mommies	0	1993	1995	30	Comedy,Romance
tt0106074	tvMiniSeries	Mr. Wroe's Virgins	Mr. Wroe's Virgins	0	1993	\N	50	Drama,History
tt0106099	tvSeries	La petite vie	La petite vie	0	1993	1999	23	Comedy
tt0106133	tvSeries	Sirens	Sirens	0	1993	1995	60	Crime,Drama
tt0106327	movie	Aux petits bonheurs	Aux petits bonheurs	0	1994	\N	103	Comedy,Drama
tt0106334	movie	The Baby Doll Murders	The Baby Doll Murders	0	1993	\N	90	Thriller
tt0106408	movie	Bhaji on the Beach	Bhaji on the Beach	0	1993	\N	101	Comedy,Drama
tt0106545	movie	Future Cops	Chao ji xue xiao ba wang	0	1993	\N	95	Action,Comedy,Sci-Fi
tt0106551	movie	Always on My Mind	Cheung chin fuchai	0	1993	\N	104	Comedy
tt0106553	movie	Chi luo kuang ben	Chi luo kuang ben	0	1993	\N	89	Action,Thriller
tt0106616	movie	Las cosas del querer 2ª parte	Las cosas del querer 2ª parte	0	1995	\N	98	Drama,Musical
tt0106617	movie	Feng huang qin	Feng huang qin	0	1993	\N	90	Drama
tt0106759	video	Double Blast	Double Blast	0	1994	\N	89	Action,Drama
tt0106780	movie	Drömmen om Rita	Drömmen om Rita	0	1993	\N	104	Comedy
tt0106917	tvMovie	Firestorm: 72 Hours in Oakland	Firestorm: 72 Hours in Oakland	0	1993	\N	104	Action,Drama
tt0106961	short	Franz Kafka's It's a Wonderful Life	Franz Kafka's It's a Wonderful Life	0	1993	\N	23	Biography,Comedy,Fantasy
tt0107008	tvMovie	Ghost Mom	Ghost Mom	0	1993	\N	85	Action,Comedy,Fantasy
tt0107038	movie	Gorotica	Gorotica	0	1993	\N	60	Horror
tt0107108	movie	Hidden Fears	Hidden Fears	0	1993	\N	90	Thriller
tt0107149	movie	The House of Pleasure	La casa del piacere	0	1994	\N	81	Drama
tt0107399	movie	Lim jing dai yat gik	Lim jing dai yat gik	0	1993	\N	100	Action,Thriller
tt0107514	movie	Mercedes	Marcides	0	1993	\N	108	Drama
tt0107518	movie	Mario, Maria e Mario	Mario, Maria e Mario	0	1993	\N	102	Comedy,Drama,Romance
tt0107630	movie	My Life	My Life	0	1993	\N	117	Drama
tt0107642	movie	Café au lait	Métisse	0	1993	\N	94	Comedy,Romance
tt0107699	movie	De nøgne træer	De nøgne træer	0	1991	\N	104	War
tt0107773	movie	Paper Hearts	Paper Hearts	0	1993	\N	88	Drama,Romance,Western
tt0107777	movie	Parampara	Parampara	0	1993	\N	155	Action,Drama,Romance
tt0107846	video	Murder at the Savoy	Polis polis potatismos	0	1993	\N	91	Crime,Drama,Mystery
tt0107876	movie	Prince in Hell	Prinz in Hölleland	0	1993	\N	96	Drama
tt0107976	tvMovie	Harmful Intent	Harmful Intent	0	1993	\N	120	Thriller
tt0108010	movie	Den russiske sangerinde	Den russiske sangerinde	0	1993	\N	119	Romance,Thriller
tt0108072	movie	The Secret Rapture	The Secret Rapture	0	1993	\N	97	Drama,Romance,Thriller
tt0108082	video	Sensual Exposure	Sensual Exposure	1	1993	\N	110	Adult
tt0108136	tvMovie	Silent Victim	Silent Victim	0	1993	\N	116	Drama
tt0108139	tvEpisode	Simple Justice	Simple Justice	0	1993	\N	\N	Biography,Documentary,History
tt0108176	movie	Remote Control	Sódóma Reykjavík	0	1992	\N	78	Comedy,Crime
tt0108204	tvMovie	Spirit Rider	Spirit Rider	0	1993	\N	95	Drama,Family
tt0108237	movie	Strike a Pose	Strike a Pose	0	1993	\N	75	Thriller
tt0108262	movie	Svarte pantere	Svarte pantere	0	1992	\N	85	Action,Drama
tt0108279	movie	Tafelspitz	Tafelspitz	0	1994	\N	99	Comedy
tt0108320	movie	There Goes My Baby	There Goes My Baby	0	1994	\N	99	Comedy,Drama
tt0108355	movie	Todos a la cárcel	Todos a la cárcel	0	1993	\N	99	Comedy
tt0108405	movie	All Under the Moon	Tsuki wa dotchi ni dete iru	0	1993	\N	109	Comedy
tt0108684	tvSeries	Aaahh!!! Real Monsters	Aaahh!!! Real Monsters	0	1994	1997	30	Animation,Family,Horror
tt0108799	tvSeries	The Head	The Head	0	1994	1996	22	Action,Adventure,Animation
tt0108830	tvSeries	Lady Cop	Die Kommissarin	0	1994	2006	48	Crime,Drama,Thriller
tt0108927	tvSeries	Sister, Sister	Sister, Sister	0	1994	1999	30	Comedy,Drama,Family
tt0108931	tvMovie	Smashie and Nicey, the End of an Era	Smashie and Nicey, the End of an Era	0	1994	\N	45	Comedy
tt0109030	movie	Aapo	Aapo	0	1994	\N	55	Drama
tt0109057	movie	Ai City	Ai shitî	0	1986	\N	86	Action,Animation,Sci-Fi
tt0109102	movie	The Childhood Friend	L'amico d'infanzia	0	1994	\N	100	Horror,Thriller
tt0109144	movie	A.P.E.X.	A.P.E.X.	0	1994	\N	98	Action,Sci-Fi
tt0109175	tvMovie	Ausgerechnet Zoé	Ausgerechnet Zoé	0	1994	\N	89	Drama
tt0109249	tvMovie	Betrayal of Trust	Betrayal of Trust	0	1994	\N	100	Drama
tt0109327	movie	Brainscan	Brainscan	0	1994	\N	96	Comedy,Horror,Sci-Fi
tt0109515	movie	Cyber Tracker	Cyber Tracker	0	1994	\N	91	Action,Sci-Fi
tt0109517	movie	Cyborg Cop	Cyborg Cop	0	1993	\N	95	Action,Sci-Fi
tt0109530	tvMovie	Dancing with Danger	Dancing with Danger	0	1994	\N	100	Thriller
tt0109559	tvMovie	Dazzle	Dazzle	0	1995	\N	181	Drama,Romance
tt0109587	tvEpisode	The Deep Blue Sea	The Deep Blue Sea	0	1994	\N	100	Drama
tt0109730	tvMovie	The Enemy Within	The Enemy Within	0	1994	\N	86	Drama,Thriller
tt0109764	movie	Eyes of the Serpent	Eyes of the Serpent	0	1994	\N	87	Action,Adventure,Fantasy
tt0109768	tvMovie	Fall from Grace	Fall from Grace	0	1994	\N	182	Drama
tt0109841	tvMovie	French Silk	French Silk	0	1994	\N	90	Thriller
tt0109858	movie	Funny Man	Funny Man	0	1994	\N	90	Comedy,Horror
tt0109872	movie	Fatal Fury: The Motion Picture	Garou Densetsu	0	1994	\N	100	Action,Animation,Fantasy
tt0110003	tvMovie	Heart of a Child	Heart of a Child	0	1994	\N	120	Drama
tt0110004	tvMiniSeries	Heartland	Heartland	0	1994	1994	50	Drama
tt0110034	movie	L'histoire du garçon qui voulait qu'on l'embrasse	L'histoire du garçon qui voulait qu'on l'embrasse	0	1994	\N	95	Drama,Romance
tt0110165	movie	Secrets Shared with a Stranger	Ispoved neznakomtsu	0	1995	\N	92	Crime,Drama
tt0110202	movie	The Ride	Jízda	0	1994	\N	90	Comedy,Drama,Romance
tt0110239	short	Kangaroo Court	Kangaroo Court	0	1994	\N	33	Short
tt0110241	video	Kaptein Sabeltann og hemmeligheten i Kjuttaviga	Kaptein Sabeltann og hemmeligheten i Kjuttaviga	0	1994	\N	65	Family
tt0110387	short	Lorraine!	Lothringen!	0	1994	\N	20	Drama,Short
tt0110413	movie	Léon: The Professional	Léon	0	1994	\N	110	Action,Crime,Drama
tt0110478	movie	Maverick	Maverick	0	1994	\N	127	Action,Adventure,Comedy
tt0110538	movie	Mixed Nuts	Mixed Nuts	0	1994	\N	97	Comedy,Drama
tt0110562	short	The Moon	The Moon	0	1994	\N	5	Short
tt0110583	movie	Moving the Mountain	Moving the Mountain	0	1994	\N	83	Documentary,History
tt0110615	tvMovie	My Name Is Kate	My Name Is Kate	0	1994	\N	100	Drama
tt0110649	movie	The New Age	The New Age	0	1994	\N	112	Comedy,Drama
tt0110738	movie	Only the Brave	Only the Brave	0	1994	\N	59	Drama,Romance
tt0110753	tvMovie	Out of Ireland	Out of Ireland	0	1995	\N	112	Documentary,History
tt0110760	short	Pacifier	Pacifier	0	1995	\N	1	Animation,Short
tt0110776	movie	Le parfum d'Yvonne	Le parfum d'Yvonne	0	1994	\N	89	Drama,Romance
tt0110816	movie	Personne ne m'aime	Personne ne m'aime	0	1994	\N	98	Comedy,Drama
tt0110826	movie	The Phoenix and the Magic Carpet	The Phoenix and the Magic Carpet	0	1995	\N	88	Adventure,Family,Fantasy
tt0110839	movie	Pitra, Putra Aur Dharamyuddha	Pitra, Putra Aur Dharamyuddha	0	1994	\N	120	Documentary,Drama
tt0110958	movie	See How They Fall	Regarde les hommes tomber	0	1994	\N	90	Crime,Drama
tt0110960	movie	Regenerated Man	Regenerated Man	0	1994	\N	89	Horror,Sci-Fi
tt0111000	movie	Road to Saddle River	Road to Saddle River	0	1994	\N	110	Comedy
tt0111010	movie	The Roly Poly Man	The Roly Poly Man	0	1994	\N	94	Comedy,Sci-Fi
tt0111036	movie	Running Free	Running Free	0	1994	\N	91	Drama,Family
tt0111100	tvMovie	Seasons of the Heart	Seasons of the Heart	0	1994	\N	92	Drama
tt0111175	movie	Shrunken Heads	Shrunken Heads	0	1994	\N	86	Comedy,Horror,Thriller
tt0111201	movie	Sirens	Sirens	0	1994	\N	98	Comedy,Drama,Romance
tt0111261	tvMovie	The Spider and the Fly	The Spider and the Fly	0	1994	\N	87	Mystery
tt0111264	movie	Spitfire	Spitfire	0	1995	\N	95	Action,Adventure
tt0111273	movie	The St. Tammany Miracle	The St. Tammany Miracle	0	1994	\N	90	Drama,Sport
tt0111323	movie	Surviving the Game	Surviving the Game	0	1994	\N	96	Action,Adventure,Crime
tt0111489	short	Triangle	Triangle	0	1994	\N	9	Animation,Short
tt0111515	movie	The Rapist	Tun Men se mo	0	1994	\N	91	Crime,Horror
tt0111598	movie	Veillées d'armes	Veillées d'armes	0	1994	\N	224	Documentary,War
tt0111855	movie	¡Por fin solos!	¡Por fin solos!	0	1994	\N	99	Comedy
tt0112187	tvMovie	The TV Wheel	The TV Wheel	0	1995	\N	60	Comedy
tt0112257	movie	301/302	301, 302	0	1995	\N	100	Horror,Mystery,Thriller
tt0112386	movie	The Apprentices	Les apprentis	0	1995	\N	95	Comedy
tt0112461	movie	The Basketball Diaries	The Basketball Diaries	0	1995	\N	102	Biography,Crime,Drama
tt0112492	movie	Beware: Children at Play	Beware: Children at Play	0	1989	\N	94	Horror,Thriller
tt0112519	movie	Black Scorpion	Black Scorpion	0	1995	\N	92	Action,Crime,Sci-Fi
tt0112625	movie	Candyman: Farewell to the Flesh	Candyman: Farewell to the Flesh	0	1995	\N	93	Horror
tt0112654	movie	One Hundred and One Nights	Les cent et une nuits de Simon Cinéma	0	1995	\N	101	Comedy,History,Romance
tt0112707	tvSpecial	A Comedy Salute to Andy Kaufman	A Comedy Salute to Andy Kaufman	0	1995	\N	\N	Comedy,Documentary
tt0112740	movie	Crimson Tide	Crimson Tide	0	1995	\N	116	Action,Drama,Thriller
tt0112756	movie	Cuore cattivo	Cuore cattivo	0	1995	\N	92	Crime,Drama
tt0112776	tvMovie	Dad, the Angel & Me	Dad, the Angel & Me	0	1995	\N	90	Comedy,Drama,Fantasy
tt0112875	tvMovie	Divas	Divas	0	1995	\N	95	Drama,Music
tt0112885	tvMovie	Donor Unknown	Donor Unknown	0	1995	\N	89	Crime,Drama,Thriller
tt0112993	movie	Evolver	Evolver	0	1995	\N	87	Action,Horror,Sci-Fi
tt0113043	movie	The Fear	The Fear	0	1995	\N	98	Horror
tt0113083	movie	The Flower of My Secret	La flor de mi secreto	0	1995	\N	103	Drama
tt0113209	movie	Zu sun qing	Zu sun qing	0	1994	\N	90	Drama
tt0113256	movie	Good Men, Good Women	Hao nan hao nu	0	1995	\N	108	Drama,Romance
tt0113475	movie	The Chinese Feast	Jin yu man tang	0	1995	\N	100	Comedy,Romance
tt0113537	movie	Kicking and Screaming	Kicking and Screaming	0	1995	\N	96	Comedy,Drama,Romance
tt0113598	movie	Lang leve de koningin	Lang leve de koningin	0	1995	\N	118	Adventure,Drama,Family
tt0113634	tvMovie	Midnight in Saint Petersburg	Midnight in Saint Petersburg	0	1996	\N	89	Thriller
tt0113641	tvMovie	Letter to My Killer	Letter to My Killer	0	1995	\N	91	Thriller
tt0113669	movie	The Little Patriot	The Little Patriot	0	1995	\N	90	Adventure,Family
tt0113684	movie	Lock-Up: The Prisoners of Rikers Island	Lock-Up: The Prisoners of Rikers Island	0	1994	\N	75	Crime,Documentary
tt0113778	movie	Married People, Single Sex II: For Better or Worse	Married People, Single Sex II: For Better or Worse	0	1995	\N	99	Drama,Romance
tt0113855	movie	Mortal Kombat	Mortal Kombat	0	1995	\N	101	Action,Adventure,Fantasy
tt0113933	movie	Naaraaz	Naaraaz	0	1994	\N	128	Action,Crime,Drama
tt0113982	movie	Night of the Scarecrow	Night of the Scarecrow	0	1995	\N	85	Horror,Sci-Fi
tt0113999	movie	One Tough Bastard	One Tough Bastard	0	1996	\N	100	Action,Thriller
tt0114036	tvMovie	The Omen	The Omen	0	1995	\N	45	Mystery,Thriller
tt0114117	tvEpisode	Persuasion	Persuasion	0	1995	\N	107	Drama
tt0114196	movie	Proteus	Proteus	0	1995	\N	97	Horror,Sci-Fi,Thriller
tt0114202	video	Public Enemies	Public Enemies	0	1996	\N	95	Crime,Drama,Thriller
tt0114210	movie	A Pyromaniac's Love Story	A Pyromaniac's Love Story	0	1995	\N	94	Comedy,Romance
tt0114293	movie	Romancing Sara	Romancing Sara	0	1995	\N	84	Drama,Romance
tt0114388	movie	Sense and Sensibility	Sense and Sensibility	0	1995	\N	136	Drama,Romance
tt0114395	tvMovie	Serving in Silence: The Margarethe Cammermeyer Story	Serving in Silence: The Margarethe Cammermeyer Story	0	1995	\N	91	Biography,Drama
tt0114483	movie	So Wrong They're Right	So Wrong They're Right	0	1995	\N	92	Documentary
tt0114495	movie	Someone to Die For	Someone to Die For	0	1995	\N	105	Action,Drama,Thriller
tt0114581	movie	Bittersweet	Suolaista ja makeaa	0	1995	\N	105	Comedy,Drama,Romance
tt0114595	short	Sworn to the Drum: A Tribute to Francisco Aguabella	Sworn to the Drum: A Tribute to Francisco Aguabella	0	1995	\N	35	Documentary,Music,Short
tt0114671	movie	Land and Freedom	Land and Freedom	0	1995	\N	109	Drama,War
tt0114672	tvMovie	Veterinarian Christine II: The Temptation	Tierärztin Christine II: Die Versuchung	0	1995	\N	92	Drama
tt0114693	movie	Tomcat Angels	Tomcat Angels	0	1991	\N	\N	Action,Comedy
tt0114774	movie	The Blue Villa	Un bruit qui rend fou	0	1995	\N	100	Crime,Drama,Mystery
tt0114854	movie	Violet's Visit	Violet's Visit	0	1997	\N	84	Comedy,Drama
tt0114911	short	Wet	Wet	0	1994	\N	29	Short
tt0114912	tvMovie	The Wharf Rat	The Wharf Rat	0	1995	\N	88	Action,Comedy,Crime
tt0115146	tvSeries	Cyberkidz	Cyberkidz	0	1996	\N	\N	Action,Fantasy,Sci-Fi
tt0115316	tvMiniSeries	Polisen och pyromanen	Polisen och pyromanen	0	1996	\N	70	Crime
tt0115408	tvSeries	Urgence	Urgence	0	1996	1997	\N	Drama
tt0115431	movie	Haru	(Haru)	0	1996	\N	118	Drama,Romance
tt0115433	movie	101 Dalmatians	101 Dalmatians	0	1996	\N	103	Adventure,Comedy,Crime
tt0115529	movie	American Beer	American Beer	0	1996	\N	85	Comedy
tt0115575	movie	Storm the Skies	Asaltar los cielos	0	1997	\N	96	Documentary,Thriller,War
tt0115616	movie	Bal Bramhachari	Bal Bramhachari	0	1996	\N	163	Drama
tt0115671	movie	Les Bidochon	Les Bidochon	0	1996	\N	81	Comedy
tt0115839	tvMovie	A Case for Life	A Case for Life	0	1996	\N	100	Drama
tt0115852	movie	Centerfold	Centerfold	0	1996	\N	86	Drama
tt0115991	movie	A Body in the Woods	Un cos al bosc	0	1996	\N	\N	Thriller
tt0115992	movie	Penniless Hearts	Cuori al verde	0	1996	\N	103	Comedy,Romance
tt0116085	movie	Desolation Angels	Desolation Angels	0	1995	\N	94	Drama
tt0116116	movie	Devil's Island	Djöflaeyjan	0	1996	\N	99	Comedy,Drama
tt0116177	tvMovie	Einstein Revealed	Einstein Revealed	0	1996	\N	105	Biography,Documentary
tt0116213	movie	Eraser	Eraser	0	1996	\N	115	Action,Drama,Thriller
tt0116279	movie	Fantozzi - Il ritorno	Fantozzi - Il ritorno	0	1996	\N	97	Comedy
tt0116311	movie	First Kid	First Kid	0	1996	\N	101	Comedy,Family
tt0116322	movie	Flipper	Flipper	0	1996	\N	95	Adventure,Family
tt0116357	movie	Frantz Fanon: Black Skin White Mask	Frantz Fanon: Black Skin White Mask	0	1995	\N	70	Biography,Documentary
tt0116410	movie	Ghosts of Mississippi	Ghosts of Mississippi	0	1996	\N	130	Drama,History
tt0116630	movie	Indian	Indian	0	1996	\N	185	Action,Drama,Thriller
tt0116681	movie	Body Troopers	Jakten på nyresteinen	0	1996	\N	91	Adventure,Family,Fantasy
tt0116693	movie	East of War	Jenseits des Krieges	0	1996	\N	117	Documentary,War
tt0116722	movie	Jude	Jude	0	1996	\N	123	Drama,Romance
tt0116743	movie	Kama Sutra: A Tale of Love	Kama Sutra: A Tale of Love	0	1996	\N	117	Crime,Drama,History
tt0116869	movie	Lycantropus: The Moonlight Murders	Licántropo: El asesino de la luna llena	0	1997	\N	91	Horror
tt0116887	movie	Line of Life	Ligne de vie	0	1996	\N	100	Crime,Drama,Romance
tt0116940	movie	Luna e l'altra	Luna e l'altra	0	1996	\N	100	Comedy,Fantasy
tt0117204	movie	Nostalgia for Countryland	Thuong nho dong quê	0	1995	\N	116	Drama,Romance
tt0117351	movie	The Best Job in the World	Le plus beau métier du monde	0	1996	\N	105	Comedy,Drama
tt0117470	movie	Return of Jewel Thief	Return of Jewel Thief	0	1996	\N	159	Crime,Thriller
tt0117482	movie	Ripe	Ripe	0	1996	\N	92	Drama,Romance
tt0117586	tvMovie	The Secret She Carried	The Secret She Carried	0	1996	\N	88	Drama,Thriller
tt0117674	movie	Snakes and Ladders	Snakes and Ladders	0	1996	\N	93	Comedy,Romance
tt0117735	movie	State of Things	Stare de fapt	0	1995	\N	89	Drama
tt0117868	movie	Tears of Stone	Tár úr steini	0	1995	\N	110	Biography,Drama
tt0117873	movie	Tell the Truth and Run: George Seldes and the American Press	Tell the Truth and Run: George Seldes and the American Press	0	1996	\N	90	Biography,Documentary
tt0117942	tvMovie	Tornado!	Tornado!	0	1996	\N	89	Action,Drama
tt0118073	movie	A Very Brady Sequel	A Very Brady Sequel	0	1996	\N	90	Comedy
tt0151379	short	Lonely Place	Lonely Place	0	2004	\N	\N	Short
tt0118075	movie	Vice Academy 5	Vice Academy 5	0	1996	\N	89	Comedy,Crime,Sci-Fi
tt0118156	movie	White Lies	White Lies	0	1997	\N	94	Comedy
tt0118161	movie	Who Killed Buddy Blue?	Who Killed Buddy Blue?	0	1995	\N	90	Thriller
tt0118257	tvSeries	The Ambassador	The Ambassador	0	1998	\N	50	Drama
tt0118259	tvSeries	Das Amt	Das Amt	0	1997	2003	50	Comedy
tt0118265	tvMiniSeries	Ballet Rose - Vidas Proibidas	Ballet Rose - Vidas Proibidas	0	1998	\N	\N	Crime,Drama,History
tt0118354	tvMiniSeries	Ivanhoe	Ivanhoe	0	1997	1997	270	Adventure,Drama,Romance
tt0118365	tvMovie	Justice League of America	Justice League of America	0	1997	\N	86	Action,Adventure,Fantasy
tt0118407	tvMiniSeries	Murder One: Diary of a Serial Killer	Murder One: Diary of a Serial Killer	0	1997	\N	360	Drama
tt0118705	movie	A Better Place	A Better Place	0	1997	\N	87	Drama
tt0118779	movie	Brittle Glory	Brittle Glory	0	1997	\N	84	Comedy,Drama
tt0118855	tvMovie	Circle of Deceit	Circle of Deceit	0	1998	\N	96	Drama,Thriller
tt0118918	tvEpisode	A Killing Kindness	A Killing Kindness	0	1997	\N	95	Crime,Drama,Mystery
tt0118940	tvMovie	Dead Man's Gun	Dead Man's Gun	0	1997	\N	130	Western
tt0118944	movie	Deadly Ransom	Deadly Ransom	0	1998	\N	92	Action
tt0118992	movie	La divine poursuite	La divine poursuite	0	1997	\N	102	Comedy,Mystery
tt0119088	movie	Executive Target	Executive Target	0	1997	\N	100	Action,Adventure,Crime
tt0119114	movie	Fever Pitch	Fever Pitch	0	1997	\N	102	Comedy,Drama,Romance
tt0119139	movie	Follow the Bitch	Follow the Bitch	0	1996	\N	86	Comedy
tt0119142	movie	For Richer or Poorer	For Richer or Poorer	0	1997	\N	115	Comedy
tt0119164	movie	The Full Monty	The Full Monty	0	1997	\N	91	Comedy,Drama
